date,name,jump_type,trial_number,bar_load,time,fp1,fp2,total_force,phase
2021-10-18,"",cmj,1,0,3.347,272.907274812061,475.330977649276,748.238252461337,Unweighting
2021-10-18,"",cmj,1,0,3.348,274.964255150001,476.97814610942,751.942401259421,Unweighting
2021-10-18,"",cmj,1,0,3.349,277.041304284913,478.658036221622,755.699340506536,Unweighting
2021-10-18,"",cmj,1,0,3.35,279.122932614624,480.348510718075,759.4714433327,Unweighting
2021-10-18,"",cmj,1,0,3.351,281.192815659766,482.030104149089,763.222919808855,Unweighting
2021-10-18,"",cmj,1,0,3.352,283.234452466602,483.687451979258,766.92190444586,Unweighting
2021-10-18,"",cmj,1,0,3.353,285.231835011682,485.310518967393,770.542353979075,Unweighting
2021-10-18,"",cmj,1,0,3.354,287.170097629002,486.895538126413,774.065635755415,Unweighting
2021-10-18,"",cmj,1,0,3.355,289.036125013455,488.445571893323,777.481696906778,Unweighting
2021-10-18,"",cmj,1,0,3.356,290.819101944131,489.970618426494,780.789720370625,Unweighting
2021-10-18,"",cmj,1,0,3.357,292.510985482284,491.487212756606,783.99819823889,Unweighting
2021-10-18,"",cmj,1,0,3.358,294.106873253916,493.017512344029,787.124385597944,Unweighting
2021-10-18,"",cmj,1,0,3.359,295.605234464582,494.587902342281,790.193136806863,Unweighting
2021-10-18,"",cmj,1,0,3.36,297.007969494255,496.227199757695,793.23516925195,Braking
2021-10-18,"",cmj,1,0,3.361,298.320273294226,497.964571187506,796.284844481732,Braking
2021-10-18,"",cmj,1,0,3.362,299.550297307634,499.827303364873,799.377600672506,Braking
2021-10-18,"",cmj,1,0,3.363,300.708631273349,501.8385824885,802.547213761849,Braking
2021-10-18,"",cmj,1,0,3.364,301.80765460674,504.015450780882,805.823105387622,Braking
2021-10-18,"",cmj,1,0,3.365,302.860828059557,506.367113791269,809.227941850826,Braking
2021-10-18,"",cmj,1,0,3.366,303.88200161047,508.893761531321,812.775763141791,Braking
2021-10-18,"",cmj,1,0,3.367,304.884803295164,511.586034655484,816.470837950648,Braking
2021-10-18,"",cmj,1,0,3.368,305.88215227271,514.425213434498,820.307365707208,Braking
2021-10-18,"",cmj,1,0,3.369,306.885915201022,517.38413815501,824.270053356032,Braking
2021-10-18,"",cmj,1,0,3.37,307.90670360865,520.428796362536,828.335499971186,Braking
2021-10-18,"",cmj,1,0,3.371,308.953795046531,523.520448710029,832.47424375656,Braking
2021-10-18,"",cmj,1,0,3.372,310.035153918998,526.618120750418,836.653274669416,Braking
2021-10-18,"",cmj,1,0,3.373,311.157528746225,529.681265514765,840.83879426099,Braking
2021-10-18,"",cmj,1,0,3.374,312.326608338523,532.672399056347,844.99900739487,Braking
2021-10-18,"",cmj,1,0,3.375,313.547224297831,535.559524650055,849.106748947886,Braking
2021-10-18,"",cmj,1,0,3.376,314.823586106027,538.318187183448,853.141773289474,Braking
2021-10-18,"",cmj,1,0,3.377,316.159526956589,540.933034310353,857.092561266942,Braking
2021-10-18,"",cmj,1,0,3.378,317.558727657279,543.398802659224,860.957530316503,Braking
2021-10-18,"",cmj,1,0,3.379,319.024878465219,545.720691591887,864.745570057106,Braking
2021-10-18,"",cmj,1,0,3.38,320.561738963436,547.914127001624,868.47586596506,Braking
2021-10-18,"",cmj,1,0,3.381,322.173065503836,550.003948742775,872.177014246611,Braking
2021-10-18,"",cmj,1,0,3.382,323.862393416007,552.023078670939,875.885472086945,Braking
2021-10-18,"",cmj,1,0,3.383,325.632684554267,554.010745558906,879.643430113173,Braking
2021-10-18,"",cmj,1,0,3.384,327.485875919422,556.010359302415,883.496235221837,Braking
2021-10-18,"",cmj,1,0,3.385,329.422387150508,558.06713951244,887.489526662948,Braking
2021-10-18,"",cmj,1,0,3.386,331.440659385371,560.225614951629,891.666274337,Braking
2021-10-18,"",cmj,1,0,3.387,333.536802889636,562.527123229429,896.063926119065,Braking
2021-10-18,"",cmj,1,0,3.388,335.704424325151,565.007453630511,900.711877955662,Braking
2021-10-18,"",cmj,1,0,3.389,337.934686347992,567.694783725593,905.629470073585,Braking
2021-10-18,"",cmj,1,0,3.39,340.216626285,570.608054823823,910.824681108822,Braking
2021-10-18,"",cmj,1,0,3.391,342.537733567175,573.755908298889,916.293641866063,Braking
2021-10-18,"",cmj,1,0,3.392,344.884760816819,577.136266562126,922.021027378945,Braking
2021-10-18,"",cmj,1,0,3.393,347.244718119502,580.736594936529,927.981313056031,Braking
2021-10-18,"",cmj,1,0,3.394,349.605968820485,584.534828026107,934.140796846592,Braking
2021-10-18,"",cmj,1,0,3.395,351.959308621526,588.500887463063,940.460196084588,Braking
2021-10-18,"",cmj,1,0,3.396,354.298879278063,592.598661781189,946.897541059252,Braking
2021-10-18,"",cmj,1,0,3.397,356.622762090484,596.788275896459,953.411037986943,Braking
2021-10-18,"",cmj,1,0,3.398,358.933127822384,601.028459568457,959.961587390841,Braking
2021-10-18,"",cmj,1,0,3.399,361.235887882866,605.278833808953,966.514721691819,Braking
2021-10-18,"",cmj,1,0,3.4,363.539881759666,609.501964770229,973.041846529895,Braking
2021-10-18,"",cmj,1,0,3.401,365.855724237128,613.665076009893,979.520800247021,Braking
2021-10-18,"",cmj,1,0,3.402,368.194498945475,617.741351727507,985.935850672982,Braking
2021-10-18,"",cmj,1,0,3.403,370.566506666677,621.710797716701,992.277304383377,Braking
2021-10-18,"",cmj,1,0,3.404,372.980254392919,625.560652056141,998.54090644906,Braking
2021-10-18,"",cmj,1,0,3.405,375.441812891508,629.285359296534,1004.72717218804,Braking
2021-10-18,"",cmj,1,0,3.406,377.954592884186,632.886145813587,1010.84073869777,Braking
2021-10-18,"",cmj,1,0,3.407,380.51951144342,636.37025898704,1016.88977043046,Braking
2021-10-18,"",cmj,1,0,3.408,383.135457221494,639.749951056323,1022.88540827782,Braking
2021-10-18,"",cmj,1,0,3.409,385.79992744345,643.041293302141,1028.84122074559,Braking
2021-10-18,"",cmj,1,0,3.41,388.509705198725,646.262899085984,1034.77260428471,Braking
2021-10-18,"",cmj,1,0,3.411,391.261468112909,649.434622934181,1040.69609104709,Braking
2021-10-18,"",cmj,1,0,3.412,394.052260134947,652.576294131686,1046.62855426663,Braking
2021-10-18,"",cmj,1,0,3.413,396.879805447013,655.706538911665,1052.58634435868,Braking
2021-10-18,"",cmj,1,0,3.414,399.742683934221,658.841742506856,1058.58442644108,Braking
2021-10-18,"",cmj,1,0,3.415,402.640411664861,661.995196726501,1064.63560839136,Braking
2021-10-18,"",cmj,1,0,3.416,405.573476148896,665.176468523972,1070.74994467287,Braking
2021-10-18,"",cmj,1,0,3.417,408.543367685943,668.391013722207,1076.93438140815,Braking
2021-10-18,"",cmj,1,0,3.418,411.552627774476,671.640053120315,1083.19268089479,Braking
2021-10-18,"",cmj,1,0,3.419,414.60490804434,674.920725681671,1089.52563372601,Braking
2021-10-18,"",cmj,1,0,3.42,417.705006979472,678.226528062033,1095.93153504151,Braking
2021-10-18,"",cmj,1,0,3.421,420.858836246938,681.548033241522,1102.40686948846,Braking
2021-10-18,"",cmj,1,0,3.422,424.073269583039,684.873853059868,1108.94712264291,Braking
2021-10-18,"",cmj,1,0,3.423,427.355845188362,688.191779072006,1115.54762426037,Braking
2021-10-18,"",cmj,1,0,3.424,430.714322281323,691.49001443384,1122.20433671516,Braking
2021-10-18,"",cmj,1,0,3.425,434.15612520605,694.758400675803,1128.91452588185,Braking
2021-10-18,"",cmj,1,0,3.426,437.687736887616,697.989543798041,1135.67728068566,Braking
2021-10-18,"",cmj,1,0,3.427,441.314123412276,701.1797496927,1142.49387310498,Braking
2021-10-18,"",cmj,1,0,3.428,445.038278734288,704.329689260373,1149.36796799466,Braking
2021-10-18,"",cmj,1,0,3.429,448.860967004811,707.444731872414,1156.30569887723,Braking
2021-10-18,"",cmj,1,0,3.43,452.780707507685,710.534913397864,1163.31562090555,Braking
2021-10-18,"",cmj,1,0,3.431,456.794000195346,713.614538011583,1170.40853820693,Braking
2021-10-18,"",cmj,1,0,3.432,460.895742676912,716.701445271028,1177.59718794794,Braking
2021-10-18,"",cmj,1,0,3.433,465.07975780555,719.816002215364,1184.89576002091,Braking
2021-10-18,"",cmj,1,0,3.434,469.3393437224,722.979902484043,1192.31924620644,Braking
2021-10-18,"",cmj,1,0,3.435,473.667774108215,726.214864935975,1199.88263904419,Braking
2021-10-18,"",cmj,1,0,3.436,478.058706066185,729.541318740375,1207.60002480656,Braking
2021-10-18,"",cmj,1,0,3.437,482.506484141683,732.977147321303,1215.48363146299,Braking
2021-10-18,"",cmj,1,0,3.438,487.00635158013,736.536552460063,1223.54290404019,Braking
2021-10-18,"",cmj,1,0,3.439,491.554588420453,740.229096515474,1231.78368493593,Braking
2021-10-18,"",cmj,1,0,3.44,496.148589286943,744.058980085659,1240.2075693726,Braking
2021-10-18,"",cmj,1,0,3.441,500.786878387905,748.024608988296,1248.8114873762,Braking
2021-10-18,"",cmj,1,0,3.442,505.469048115815,752.118495125876,1257.58754324169,Braking
2021-10-18,"",cmj,1,0,3.443,510.195608199088,756.327518601376,1266.52312680046,Braking
2021-10-18,"",cmj,1,0,3.444,514.96774035576,760.63355370361,1275.60129405937,Braking
2021-10-18,"",cmj,1,0,3.445,519.786961940851,765.014433847723,1284.80139578857,Braking
2021-10-18,"",cmj,1,0,3.446,524.654710655324,769.44520631898,1294.0999169743,Braking
2021-10-18,"",cmj,1,0,3.447,529.571874370364,773.899607524638,1303.471481895,Braking
2021-10-18,"",cmj,1,0,3.448,534.538305739972,778.351668666041,1312.88997440601,Braking
2021-10-18,"",cmj,1,0,3.449,539.552374643078,782.777338056572,1322.32971269965,Braking
2021-10-18,"",cmj,1,0,3.45,544.610613786342,787.155985370251,1331.76659915659,Braking
2021-10-18,"",cmj,1,0,3.451,549.707499595422,791.471645608387,1341.17914520381,Braking
2021-10-18,"",cmj,1,0,3.452,554.835386802904,795.713875491041,1350.54926229395,Braking
2021-10-18,"",cmj,1,0,3.453,559.98459183999,799.878133494484,1359.86272533447,Braking
2021-10-18,"",cmj,1,0,3.454,565.14360514655,803.965649491482,1369.10925463803,Braking
2021-10-18,"",cmj,1,0,3.455,570.299406018632,807.982810171073,1378.2822161897,Braking
2021-10-18,"",cmj,1,0,3.456,575.437851912588,811.940142335182,1387.37799424777,Braking
2021-10-18,"",cmj,1,0,3.457,580.544114971418,815.851018809259,1396.39513378068,Braking
2021-10-18,"",cmj,1,0,3.458,585.603142042122,819.73023276034,1405.33337480246,Braking
2021-10-18,"",cmj,1,0,3.459,590.600120844536,823.592581283923,1414.19270212846,Braking
2021-10-18,"",cmj,1,0,3.46,595.520942147601,827.451571610541,1422.97251375814,Braking
2021-10-18,"",cmj,1,0,3.461,600.352651886248,831.318324728854,1431.6709766151,Braking
2021-10-18,"",cmj,1,0,3.462,605.083885957194,835.200716480139,1440.28460243733,Braking
2021-10-18,"",cmj,1,0,3.463,609.705275246206,839.102775184515,1448.80805043072,Braking
2021-10-18,"",cmj,1,0,3.464,614.209801611911,843.024346225496,1457.23414783741,Braking
2021-10-18,"",cmj,1,0,3.465,618.593078321101,846.961028400358,1465.55410672146,Braking
2021-10-18,"",cmj,1,0,3.466,622.853521738343,850.904377699672,1473.75789943801,Braking
2021-10-18,"",cmj,1,0,3.467,626.992377427746,854.842361561809,1481.83473898956,Braking
2021-10-18,"",cmj,1,0,3.468,631.013567584365,858.76003236156,1489.77359994593,Braking
2021-10-18,"",cmj,1,0,3.469,634.923341506846,862.640374450101,1497.56371595695,Braking
2021-10-18,"",cmj,1,0,3.47,638.729735541959,866.465265840956,1505.19500138291,Braking
2021-10-18,"",cmj,1,0,3.471,642.441877132472,870.216482810891,1512.65835994336,Braking
2021-10-18,"",cmj,1,0,3.472,646.069191399758,873.876662768378,1519.94585416814,Braking
2021-10-18,"",cmj,1,0,3.473,649.620582202854,877.430133550809,1527.05071575366,Braking
2021-10-18,"",cmj,1,0,3.474,653.103660007024,880.863525252331,1533.96718525936,Braking
2021-10-18,"",cmj,1,0,3.475,656.524076957138,884.166108007332,1540.69018496447,Braking
2021-10-18,"",cmj,1,0,3.476,659.88501014531,887.329841442009,1547.21485158732,Braking
2021-10-18,"",cmj,1,0,3.477,663.186815111374,890.349166511264,1553.53598162264,Braking
2021-10-18,"",cmj,1,0,3.478,666.426859948086,893.220602407812,1559.6474623559,Braking
2021-10-18,"",cmj,1,0,3.479,669.599546887104,895.942221224219,1565.54176811132,Braking
2021-10-18,"",cmj,1,0,3.48,672.696527987539,898.513065473664,1571.2095934612,Braking
2021-10-18,"",cmj,1,0,3.481,675.707118490767,900.932560441657,1576.63967893242,Braking
2021-10-18,"",cmj,1,0,3.482,678.618902011293,903.199964654946,1581.81886666624,Braking
2021-10-18,"",cmj,1,0,3.483,681.418505785559,905.313901251824,1586.73240703738,Braking
2021-10-18,"",cmj,1,0,3.484,684.092504154196,907.272017974405,1591.3645221286,Braking
2021-10-18,"",cmj,1,0,3.485,686.62838728758,909.070825486868,1595.69921277445,Braking
2021-10-18,"",cmj,1,0,3.486,689.015512155691,910.705752393059,1599.72126454875,Braking
2021-10-18,"",cmj,1,0,3.487,691.245938582124,912.171426005391,1603.41736458751,Braking
2021-10-18,"",cmj,1,0,3.488,693.315053510785,913.462146703596,1606.77720021438,Braking
2021-10-18,"",cmj,1,0,3.489,695.221907253143,914.572484032665,1609.79439128581,Braking
2021-10-18,"",cmj,1,0,3.49,696.96922338105,915.497898004713,1612.46712138576,Braking
2021-10-18,"",cmj,1,0,3.491,698.563089387117,916.235287693975,1614.79837708109,Braking
2021-10-18,"",cmj,1,0,3.492,700.012377198255,916.783390564477,1616.79576776273,Braking
2021-10-18,"",cmj,1,0,3.493,701.327972500501,917.142990635596,1618.4709631361,Braking
2021-10-18,"",cmj,1,0,3.494,702.521907078522,917.316930070231,1619.83883714875,Braking
2021-10-18,"",cmj,1,0,3.495,703.606491172714,917.309949520205,1620.91644069292,Braking
2021-10-18,"",cmj,1,0,3.496,704.593533984991,917.128402757325,1621.72193674232,Braking
2021-10-18,"",cmj,1,0,3.497,705.493719205279,916.779897352949,1622.27361655823,Braking
2021-10-18,"",cmj,1,0,3.498,706.316172303174,916.272906479473,1622.58907878265,Braking
2021-10-18,"",cmj,1,0,3.499,707.068225569118,915.616382311232,1622.68460788035,Braking
2021-10-18,"",cmj,1,0,3.5,707.755363361735,914.819384381918,1622.57474774365,Braking
2021-10-18,"",cmj,1,0,3.501,708.381316972234,913.890722911208,1622.27203988344,Braking
2021-10-18,"",cmj,1,0,3.502,708.948273300329,912.838614189137,1621.78688748947,Braking
2021-10-18,"",cmj,1,0,3.503,709.457158716206,911.670353007542,1621.12751172375,Braking
2021-10-18,"",cmj,1,0,3.504,709.907956844553,910.392018041805,1620.29997488636,Braking
2021-10-18,"",cmj,1,0,3.505,710.300019219215,909.008231854139,1619.30825107335,Braking
2021-10-18,"",cmj,1,0,3.506,710.63233353421,907.521995188054,1618.15432872226,Braking
2021-10-18,"",cmj,1,0,3.507,710.903724552249,905.934605575898,1616.83833012815,Braking
2021-10-18,"",cmj,1,0,3.508,711.112974899243,904.245654276112,1615.35862917535,Braking
2021-10-18,"",cmj,1,0,3.509,711.25886519303,902.453080145242,1613.71194533827,Braking
2021-10-18,"",cmj,1,0,3.51,711.340144274027,900.553255654933,1611.89339992896,Braking
2021-10-18,"",cmj,1,0,3.511,711.355450497068,898.541093549584,1609.89654404665,Braking
2021-10-18,"",cmj,1,0,3.512,711.303214461564,896.410184313735,1607.7133987753,Braking
2021-10-18,"",cmj,1,0,3.513,711.181581169153,894.152991067087,1605.33457223624,Braking
2021-10-18,"",cmj,1,0,3.514,710.988392022174,891.761131388435,1602.74952341061,Braking
2021-10-18,"",cmj,1,0,3.515,710.721261319216,889.225764325663,1599.94702564488,Braking
2021-10-18,"",cmj,1,0,3.516,710.377769057762,886.538078839459,1596.91584789722,Braking
2021-10-18,"",cmj,1,0,3.517,709.955776383442,883.689851483891,1593.64562786733,Braking
2021-10-18,"",cmj,1,0,3.518,709.453854681013,880.674013044098,1590.12786772511,Propulsion
2021-10-18,"",cmj,1,0,3.519,708.871803575641,877.48514719588,1586.35695077152,Propulsion
2021-10-18,"",cmj,1,0,3.52,708.211217715432,874.119850065656,1582.33106778109,Propulsion
2021-10-18,"",cmj,1,0,3.521,707.476050585202,870.576910402166,1578.05296098737,Propulsion
2021-10-18,"",cmj,1,0,3.522,706.673117789711,866.857316109681,1573.53043389939,Propulsion
2021-10-18,"",cmj,1,0,3.523,705.812481760569,862.964137328576,1568.77661908914,Propulsion
2021-10-18,"",cmj,1,0,3.524,704.907664362668,858.902364874537,1563.81002923721,Propulsion
2021-10-18,"",cmj,1,0,3.525,703.975642497066,854.678788314683,1558.65443081175,Propulsion
2021-10-18,"",cmj,1,0,3.526,703.036591663779,850.301978356521,1553.3385700203,Propulsion
2021-10-18,"",cmj,1,0,3.527,702.113352477738,845.782398112993,1547.89575059073,Propulsion
2021-10-18,"",cmj,1,0,3.528,701.230609331707,841.13261944025,1542.36322877196,Propulsion
2021-10-18,"",cmj,1,0,3.529,700.413794046868,836.367577500898,1536.78137154777,Propulsion
2021-10-18,"",cmj,1,0,3.53,699.687759500254,831.504766787274,1531.19252628753,Propulsion
2021-10-18,"",cmj,1,0,3.531,699.075300083365,826.564269088265,1525.63956917163,Propulsion
2021-10-18,"",cmj,1,0,3.532,698.595618467862,821.568513242347,1520.16413171021,Propulsion
2021-10-18,"",cmj,1,0,3.533,698.262850053117,816.541700767848,1514.80455082097,Propulsion
2021-10-18,"",cmj,1,0,3.534,698.084761682675,811.508884845882,1509.59364652856,Propulsion
2021-10-18,"",cmj,1,0,3.535,698.061741571405,806.494749674004,1504.55649124541,Propulsion
2021-10-18,"",cmj,1,0,3.536,698.186189436765,801.522190080855,1499.70837951762,Propulsion
2021-10-18,"",cmj,1,0,3.537,698.442395387531,796.610829260963,1495.05322464849,Propulsion
2021-10-18,"",cmj,1,0,3.538,698.806963248111,791.775631887565,1490.58259513568,Propulsion
2021-10-18,"",cmj,1,0,3.539,699.249792246664,787.025770068498,1486.27556231516,Propulsion
2021-10-18,"",cmj,1,0,3.54,699.735584446686,782.363882695172,1482.09946714186,Propulsion
2021-10-18,"",cmj,1,0,3.541,700.225797251098,777.785839695468,1478.01163694657,Propulsion
2021-10-18,"",cmj,1,0,3.542,700.680912860344,773.281085980515,1473.96199884086,Propulsion
2021-10-18,"",cmj,1,0,3.543,701.062853512842,768.833594969177,1469.89644848202,Propulsion
2021-10-18,"",cmj,1,0,3.544,701.337342621833,764.423404715342,1465.76074733718,Propulsion
2021-10-18,"",cmj,1,0,3.545,701.476009496533,760.028640389652,1461.50464988619,Propulsion
2021-10-18,"",cmj,1,0,3.546,701.458063169945,755.627854526324,1457.08591769627,Propulsion
2021-10-18,"",cmj,1,0,3.547,701.271413218177,751.202459682138,1452.47387290031,Propulsion
2021-10-18,"",cmj,1,0,3.548,700.913181209445,746.739003514065,1447.65218472351,Propulsion
2021-10-18,"",cmj,1,0,3.549,700.389610454461,742.23104847001,1442.62065892447,Propulsion
2021-10-18,"",cmj,1,0,3.55,699.71542997086,737.680463297999,1437.39589326886,Propulsion
2021-10-18,"",cmj,1,0,3.551,698.912757877161,733.098004998537,1432.0107628757,Propulsion
2021-10-18,"",cmj,1,0,3.552,698.009647360873,728.503158419438,1426.51280578031,Propulsion
2021-10-18,"",cmj,1,0,3.553,697.038391929376,723.923290772932,1420.96168270231,Propulsion
2021-10-18,"",cmj,1,0,3.554,696.033716381188,719.392248595731,1415.42596497692,Propulsion
2021-10-18,"",cmj,1,0,3.555,695.030982517561,714.948558338787,1409.97954085635,Propulsion
2021-10-18,"",cmj,1,0,3.556,694.064529324779,710.63338973844,1404.69791906322,Propulsion
2021-10-18,"",cmj,1,0,3.557,693.16624308004,706.488420680066,1399.65466376011,Propulsion
2021-10-18,"",cmj,1,0,3.558,692.36441774232,702.553721962161,1394.91813970448,Propulsion
2021-10-18,"",cmj,1,0,3.559,691.682930124051,698.865769280105,1390.54869940416,Propulsion
2021-10-18,"",cmj,1,0,3.56,691.140724227118,695.455687944374,1386.59641217149,Propulsion
2021-10-18,"",cmj,1,0,3.561,690.75157622451,692.347836111933,1383.09941233644,Propulsion
2021-10-18,"",cmj,1,0,3.562,690.524098121316,689.558821517775,1380.08291963909,Propulsion
2021-10-18,"",cmj,1,0,3.563,690.461935089845,687.097015100645,1377.55895019049,Propulsion
2021-10-18,"",cmj,1,0,3.564,690.564114401863,684.962576497221,1375.52669089908,Propulsion
2021-10-18,"",cmj,1,0,3.565,690.825508555151,683.147955513911,1373.97346406906,Propulsion
2021-10-18,"",cmj,1,0,3.566,691.237382035205,681.638792978991,1372.8761750142,Propulsion
2021-10-18,"",cmj,1,0,3.567,691.788000684943,680.415118281796,1372.20311896674,Propulsion
2021-10-18,"",cmj,1,0,3.568,692.463292279369,679.452728489373,1371.91602076874,Propulsion
2021-10-18,"",cmj,1,0,3.569,693.247553006266,678.724634541561,1371.97218754783,Propulsion
2021-10-18,"",cmj,1,0,3.57,694.124194544114,678.202474689258,1372.32666923337,Propulsion
2021-10-18,"",cmj,1,0,3.571,695.076520362257,677.857822339709,1372.93434270197,Propulsion
2021-10-18,"",cmj,1,0,3.572,696.088511558419,677.663346438315,1373.75185799673,Propulsion
2021-10-18,"",cmj,1,0,3.573,697.145596072856,677.59380626603,1374.73940233889,Propulsion
