date,name,jump_type,trial_number,bar_load,time,fp1,fp2,total_force,phase
2021-10-18,"",cmj,1,0,3.574,698.235369660005,677.626873778747,1375.86224343875,Propulsion
2021-10-18,"",cmj,1,0,3.575,699.348228745124,677.743778834438,1377.09200757956,Propulsion
2021-10-18,"",cmj,1,0,3.576,700.477865159797,677.929772734188,1378.40763789399,Propulsion
2021-10-18,"",cmj,1,0,3.577,701.621569072274,678.174408777989,1379.79597785026,Propulsion
2021-10-18,"",cmj,1,0,3.578,702.780298127422,678.471648778695,1381.25194690612,Propulsion
2021-10-18,"",cmj,1,0,3.579,703.958497742042,678.819822763341,1382.77832050538,Propulsion
2021-10-18,"",cmj,1,0,3.58,705.163688554829,679.221487804138,1384.38517635897,Propulsion
2021-10-18,"",cmj,1,0,3.581,706.405860624504,679.683234312182,1386.08909493669,Propulsion
2021-10-18,"",cmj,1,0,3.582,707.696729099823,680.215460922901,1387.91219002272,Propulsion
2021-10-18,"",cmj,1,0,3.583,709.048917157431,680.832086380252,1389.88100353768,Propulsion
2021-10-18,"",cmj,1,0,3.584,710.475136551278,681.550112068633,1392.02524861991,Propulsion
2021-10-18,"",cmj,1,0,3.585,711.987428306649,682.388924924229,1394.37635323088,Propulsion
2021-10-18,"",cmj,1,0,3.586,713.596509329003,683.369262190991,1396.96577151999,Propulsion
2021-10-18,"",cmj,1,0,3.587,715.311255320125,684.511847385054,1399.82310270518,Propulsion
2021-10-18,"",cmj,1,0,3.588,717.138339791295,685.835824355781,1402.97416414708,Propulsion
2021-10-18,"",cmj,1,0,3.589,719.082036748198,687.35722221505,1406.43925896325,Propulsion
2021-10-18,"",cmj,1,0,3.59,721.144176189197,689.087737705414,1410.23191389461,Propulsion
2021-10-18,"",cmj,1,0,3.591,723.324222410933,691.03409506317,1414.3583174741,Propulsion
2021-10-18,"",cmj,1,0,3.592,725.619436642649,693.198130300227,1418.81756694288,Propulsion
2021-10-18,"",cmj,1,0,3.593,728.025095344855,695.577570231613,1423.60266557647,Propulsion
2021-10-18,"",cmj,1,0,3.594,730.534759021617,698.167289155264,1428.70204817688,Propulsion
2021-10-18,"",cmj,1,0,3.595,733.140605489459,700.960697437995,1434.10130292745,Propulsion
2021-10-18,"",cmj,1,0,3.596,735.833837836893,703.950905294925,1439.78474313182,Propulsion
2021-10-18,"",cmj,1,0,3.597,738.605150444417,707.131424518091,1445.73657496251,Propulsion
2021-10-18,"",cmj,1,0,3.598,741.445206097557,710.496366562164,1451.94157265972,Propulsion
2021-10-18,"",cmj,1,0,3.599,744.345066435509,714.040268413502,1458.38533484901,Propulsion
2021-10-18,"",cmj,1,0,3.6,747.296534745878,717.75774831874,1465.05428306462,Propulsion
2021-10-18,"",cmj,1,0,3.601,750.292403442291,721.64315237747,1471.93555581976,Propulsion
2021-10-18,"",cmj,1,0,3.602,753.326630351929,725.690253693139,1479.01688404507,Propulsion
2021-10-18,"",cmj,1,0,3.603,756.394485335502,729.891977313115,1486.28646264862,Propulsion
2021-10-18,"",cmj,1,0,3.604,759.49270508699,734.240090600736,1493.73279568773,Propulsion
2021-10-18,"",cmj,1,0,3.605,762.619668085079,738.724824794887,1501.34449287997,Propulsion
2021-10-18,"",cmj,1,0,3.606,765.775564266725,743.334455576017,1509.11001984274,Propulsion
2021-10-18,"",cmj,1,0,3.607,768.962507207854,748.054938548931,1517.01744575679,Propulsion
2021-10-18,"",cmj,1,0,3.608,772.184537422376,752.86974714364,1525.05428456602,Propulsion
2021-10-18,"",cmj,1,0,3.609,775.447489735121,757.76007775314,1533.20756748826,Propulsion
2021-10-18,"",cmj,1,0,3.61,778.758725196611,762.705552163194,1541.46427735981,Propulsion
2021-10-18,"",cmj,1,0,3.611,782.126742563004,767.685450311725,1549.81219287473,Propulsion
2021-10-18,"",cmj,1,0,3.612,785.560687452504,772.680360932807,1558.24104838531,Propulsion
2021-10-18,"",cmj,1,0,3.613,789.069780879137,777.673986952484,1566.74376783162,Propulsion
2021-10-18,"",cmj,1,0,3.614,792.662698463675,782.654741751418,1575.31744021509,Propulsion
2021-10-18,"",cmj,1,0,3.615,796.346941220663,787.616761996798,1583.96370321746,Propulsion
2021-10-18,"",cmj,1,0,3.616,800.128241389955,792.560054145193,1592.68829553515,Propulsion
2021-10-18,"",cmj,1,0,3.617,804.010042999039,797.48966577725,1601.49970877629,Propulsion
2021-10-18,"",cmj,1,0,3.618,807.993092184885,802.413983046787,1610.40707523167,Propulsion
2021-10-18,"",cmj,1,0,3.619,812.075168900055,807.342440822501,1619.41760972256,Propulsion
2021-10-18,"",cmj,1,0,3.62,816.250984194292,812.283042117365,1628.53402631166,Propulsion
2021-10-18,"",cmj,1,0,3.621,820.512249661045,817.240098343345,1637.75234800439,Propulsion
2021-10-18,"",cmj,1,0,3.622,824.847901980824,822.21253326755,1647.06043524837,Propulsion
2021-10-18,"",cmj,1,0,3.623,829.244450843122,827.192970579396,1656.43742142252,Propulsion
2021-10-18,"",cmj,1,0,3.624,833.686427013927,832.167682251821,1665.85410926575,Propulsion
2021-10-18,"",cmj,1,0,3.625,838.156933880795,837.117343417606,1675.2742772984,Propulsion
2021-10-18,"",cmj,1,0,3.626,842.638316636523,842.018438552124,1684.65675518865,Propulsion
2021-10-18,"",cmj,1,0,3.627,847.112920136167,846.84509866743,1693.9580188036,Propulsion
2021-10-18,"",cmj,1,0,3.628,851.56381238029,851.571119819935,1703.13493220023,Propulsion
2021-10-18,"",cmj,1,0,3.629,855.975266870448,856.171921481126,1712.14718835157,Propulsion
2021-10-18,"",cmj,1,0,3.63,860.332811335448,860.626246349881,1720.95905768533,Propulsion
2021-10-18,"",cmj,1,0,3.631,864.622811129922,864.917463158487,1729.54027428841,Propulsion
2021-10-18,"",cmj,1,0,3.632,868.831814996396,869.034388438129,1737.86620343453,Propulsion
2021-10-18,"",cmj,1,0,3.633,872.946105685063,872.971587166027,1745.91769285109,Propulsion
2021-10-18,"",cmj,1,0,3.634,876.95190079293,876.729159579291,1753.68106037222,Propulsion
2021-10-18,"",cmj,1,0,3.635,880.836365443057,880.312082624972,1761.14844806803,Propulsion
2021-10-18,"",cmj,1,0,3.636,884.589150161683,883.729239295094,1768.31838945678,Propulsion
2021-10-18,"",cmj,1,0,3.637,888.203839293673,886.992309584873,1775.19614887855,Propulsion
2021-10-18,"",cmj,1,0,3.638,891.678715642148,890.114687637919,1781.79340328007,Propulsion
2021-10-18,"",cmj,1,0,3.639,895.016578661459,893.110531898502,1788.12711055996,Propulsion
2021-10-18,"",cmj,1,0,3.64,898.223741535348,895.993980873498,1794.21772240885,Propulsion
2021-10-18,"",cmj,1,0,3.641,901.308556281439,898.778516018054,1800.08707229949,Propulsion
2021-10-18,"",cmj,1,0,3.642,904.279848156741,901.476441977736,1805.75629013448,Propulsion
2021-10-18,"",cmj,1,0,3.643,907.145573944132,904.098468623891,1811.24404256802,Propulsion
2021-10-18,"",cmj,1,0,3.644,909.911927422468,906.653394990479,1816.56532241295,Propulsion
2021-10-18,"",cmj,1,0,3.645,912.583012737138,909.14790260747,1821.73091534461,Propulsion
2021-10-18,"",cmj,1,0,3.646,915.161076404967,911.586468146538,1826.74754455151,Propulsion
2021-10-18,"",cmj,1,0,3.647,917.647135886742,913.971404154754,1831.6185400415,Propulsion
2021-10-18,"",cmj,1,0,3.648,920.041731623888,916.303029305153,1836.34476092904,Propulsion
2021-10-18,"",cmj,1,0,3.649,922.345546990011,918.579957449144,1840.92550443915,Propulsion
2021-10-18,"",cmj,1,0,3.65,924.559787492128,920.799483672629,1845.35927116476,Propulsion
2021-10-18,"",cmj,1,0,3.651,926.686369535571,922.958038299096,1849.64440783467,Propulsion
2021-10-18,"",cmj,1,0,3.652,928.728020451795,925.051672925053,1853.77969337685,Propulsion
2021-10-18,"",cmj,1,0,3.653,930.68833431892,927.076532371488,1857.76486669041,Propulsion
2021-10-18,"",cmj,1,0,3.654,932.57175752409,929.029256632884,1861.60101415697,Propulsion
2021-10-18,"",cmj,1,0,3.655,934.383467946238,930.907259231445,1865.29072717768,Propulsion
2021-10-18,"",cmj,1,0,3.656,936.129154176207,932.708853087944,1868.83800726415,Propulsion
2021-10-18,"",cmj,1,0,3.657,937.814745671077,934.433238281132,1872.24798395221,Propulsion
2021-10-18,"",cmj,1,0,3.658,939.446155404096,936.080407289661,1875.52656269376,Propulsion
2021-10-18,"",cmj,1,0,3.659,941.029071485131,937.651039094625,1878.68011057976,Propulsion
2021-10-18,"",cmj,1,0,3.66,942.56879828982,939.146435994847,1881.71523428467,Propulsion
2021-10-18,"",cmj,1,0,3.661,944.070130550534,940.568517692304,1884.63864824284,Propulsion
2021-10-18,"",cmj,1,0,3.662,945.537251043794,941.919846697135,1887.45709774093,Propulsion
2021-10-18,"",cmj,1,0,3.663,946.973654314712,943.203635751074,1890.17729006579,Propulsion
2021-10-18,"",cmj,1,0,3.664,948.382102108458,944.423691143937,1892.8057932524,Propulsion
2021-10-18,"",cmj,1,0,3.665,949.76461798069,945.584272663063,1895.34889064375,Propulsion
2021-10-18,"",cmj,1,0,3.666,951.122534794821,946.689888478085,1897.81242327291,Propulsion
2021-10-18,"",cmj,1,0,3.667,952.456608996567,947.745074746832,1900.2016837434,Propulsion
2021-10-18,"",cmj,1,0,3.668,953.767198989661,948.754221535677,1902.52142052534,Propulsion
2021-10-18,"",cmj,1,0,3.669,955.054480162394,949.721494040491,1904.77597420288,Propulsion
2021-10-18,"",cmj,1,0,3.67,956.318657619551,950.650866830203,1906.96952444975,Propulsion
2021-10-18,"",cmj,1,0,3.671,957.560150539617,951.546250714303,1909.10640125392,Propulsion
2021-10-18,"",cmj,1,0,3.672,958.779747319088,952.411659179494,1911.19140649858,Propulsion
2021-10-18,"",cmj,1,0,3.673,959.978744659558,953.251344722513,1913.23008938207,Propulsion
2021-10-18,"",cmj,1,0,3.674,961.159074172209,954.069840371995,1915.2289145442,Propulsion
2021-10-18,"",cmj,1,0,3.675,962.323396491582,954.871864875146,1917.19526136673,Propulsion
2021-10-18,"",cmj,1,0,3.676,963.4751255367,955.662082673843,1919.13720821054,Propulsion
2021-10-18,"",cmj,1,0,3.677,964.61834622742,956.444744926197,1921.06309115362,Propulsion
2021-10-18,"",cmj,1,0,3.678,965.757604904787,957.223270252357,1922.98087515714,Propulsion
2021-10-18,"",cmj,1,0,3.679,966.897575417636,957.999846509291,1924.89742192693,Propulsion
2021-10-18,"",cmj,1,0,3.68,968.042630866505,958.77514001595,1926.81777088246,Propulsion
2021-10-18,"",cmj,1,0,3.681,969.196375859769,959.54818254501,1928.74455840478,Propulsion
2021-10-18,"",cmj,1,0,3.682,970.361207442834,960.316471800476,1930.67767924331,Propulsion
2021-10-18,"",cmj,1,0,3.683,971.537968216992,961.076276233624,1932.61424445062,Propulsion
2021-10-18,"",cmj,1,0,3.684,972.7257352758,961.823091217742,1934.54882649354,Propulsion
2021-10-18,"",cmj,1,0,3.685,973.921762389794,962.55216237236,1936.47392476215,Propulsion
2021-10-18,"",cmj,1,0,3.686,975.121568775169,963.258981629917,1938.38055040509,Propulsion
2021-10-18,"",cmj,1,0,3.687,976.319149833151,963.939674643784,1940.25882447694,Propulsion
2021-10-18,"",cmj,1,0,3.688,977.507274139661,964.591229032503,1942.09850317216,Propulsion
2021-10-18,"",cmj,1,0,3.689,978.677826852771,965.211551072326,1943.8893779251,Propulsion
2021-10-18,"",cmj,1,0,3.69,979.822162257807,965.799372525952,1945.62153478376,Propulsion
2021-10-18,"",cmj,1,0,3.691,980.931435631927,966.35405146643,1947.28548709836,Propulsion
2021-10-18,"",cmj,1,0,3.692,981.996895221898,966.875318603344,1948.87221382524,Propulsion
2021-10-18,"",cmj,1,0,3.693,983.010127138718,967.363016465844,1950.37314360456,Propulsion
2021-10-18,"",cmj,1,0,3.694,983.963255704202,967.816867728522,1951.78012343272,Propulsion
2021-10-18,"",cmj,1,0,3.695,984.849105775202,968.236293428949,1953.08539920415,Propulsion
2021-10-18,"",cmj,1,0,3.696,985.661332273864,968.620282759201,1954.28161503307,Propulsion
2021-10-18,"",cmj,1,0,3.697,986.394518361437,968.96729874521,1955.36181710665,Propulsion
2021-10-18,"",cmj,1,0,3.698,987.044239452192,969.275197857333,1956.31943730953,Propulsion
2021-10-18,"",cmj,1,0,3.699,987.607087451604,969.541151325689,1957.14823877729,Propulsion
2021-10-18,"",cmj,1,0,3.7,988.080650121162,969.761576633372,1957.84222675453,Propulsion
2021-10-18,"",cmj,1,0,3.701,988.463444017807,969.932108811639,1958.39555282945,Propulsion
2021-10-18,"",cmj,1,0,3.702,988.754803918692,970.047652807354,1958.80245672605,Propulsion
2021-10-18,"",cmj,1,0,3.703,988.954736027405,970.10255265057,1959.05728867798,Propulsion
2021-10-18,"",cmj,1,0,3.704,989.063746729616,970.09088725435,1959.15463398397,Propulsion
2021-10-18,"",cmj,1,0,3.705,989.082662199028,970.006862444448,1959.08952464348,Propulsion
2021-10-18,"",cmj,1,0,3.706,989.012454379372,969.845230221768,1958.85768460114,Propulsion
2021-10-18,"",cmj,1,0,3.707,988.854084667621,969.601647269987,1958.45573193761,Propulsion
2021-10-18,"",cmj,1,0,3.708,988.608370010716,969.272893498315,1957.88126350903,Propulsion
2021-10-18,"",cmj,1,0,3.709,988.275870510653,968.856902866405,1957.13277337706,Propulsion
2021-10-18,"",cmj,1,0,3.71,987.856794034912,968.352601623983,1956.20939565889,Propulsion
2021-10-18,"",cmj,1,0,3.711,987.3509097569,967.759591697627,1955.11050145453,Propulsion
2021-10-18,"",cmj,1,0,3.712,986.757458408012,967.07774706503,1953.83520547304,Propulsion
2021-10-18,"",cmj,1,0,3.713,986.075046663729,966.306798935312,1952.38184559904,Propulsion
2021-10-18,"",cmj,1,0,3.714,985.301521764453,965.445971641323,1950.74749340578,Propulsion
2021-10-18,"",cmj,1,0,3.715,984.433838131913,964.493705896335,1948.92754402825,Propulsion
2021-10-18,"",cmj,1,0,3.716,983.46793981124,963.447480740853,1946.91542055209,Propulsion
2021-10-18,"",cmj,1,0,3.717,982.398681578188,962.303725111934,1944.70240669012,Propulsion
2021-10-18,"",cmj,1,0,3.718,981.219798653673,961.057796689527,1942.2775953432,Propulsion
2021-10-18,"",cmj,1,0,3.719,979.923919339209,959.704003133814,1939.62792247302,Propulsion
2021-10-18,"",cmj,1,0,3.72,978.502603954812,958.235650266304,1936.73825422112,Propulsion
2021-10-18,"",cmj,1,0,3.721,976.946389543407,956.645116273978,1933.59150581738,Propulsion
2021-10-18,"",cmj,1,0,3.722,975.244823593581,954.923958244237,1930.16878183782,Propulsion
2021-10-18,"",cmj,1,0,3.723,973.386481693534,953.063049838382,1926.44953153192,Propulsion
2021-10-18,"",cmj,1,0,3.724,971.358980717802,951.052731503144,1922.41171222095,Propulsion
2021-10-18,"",cmj,1,0,3.725,969.149014211409,948.882940484522,1918.03195469593,Propulsion
2021-10-18,"",cmj,1,0,3.726,966.742441764959,946.543287181284,1913.28572894624,Propulsion
2021-10-18,"",cmj,1,0,3.727,964.124453451603,944.023056504162,1908.14750995577,Propulsion
2021-10-18,"",cmj,1,0,3.728,961.279805433152,941.311130179856,1902.59093561301,Propulsion
2021-10-18,"",cmj,1,0,3.729,958.193094130874,938.395842624372,1896.58893675525,Propulsion
2021-10-18,"",cmj,1,0,3.73,954.849016543864,935.264798298413,1890.11381484228,Propulsion
2021-10-18,"",cmj,1,0,3.731,951.232559015257,931.904691040466,1883.13725005572,Propulsion
2021-10-18,"",cmj,1,0,3.732,947.329062753782,928.301170000089,1875.63023275387,Propulsion
2021-10-18,"",cmj,1,0,3.733,943.124125929136,924.438788032167,1867.5629139613,Propulsion
2021-10-18,"",cmj,1,0,3.734,938.603316894821,920.3010520503,1858.90436894512,Propulsion
2021-10-18,"",cmj,1,0,3.735,933.751691769682,915.870582084822,1849.6222738545,Propulsion
2021-10-18,"",cmj,1,0,3.736,928.553132151835,911.129380150849,1839.68251230268,Propulsion
2021-10-18,"",cmj,1,0,3.737,922.989542696575,906.05920329349,1829.04874599006,Propulsion
2021-10-18,"",cmj,1,0,3.738,917.039969616559,900.642019090932,1817.68198870749,Propulsion
2021-10-18,"",cmj,1,0,3.739,910.679716596161,894.860499427064,1805.54021602323,Propulsion
2021-10-18,"",cmj,1,0,3.74,903.879544927863,888.698491592507,1792.57803652037,Propulsion
2021-10-18,"",cmj,1,0,3.741,896.605054102211,882.141405266276,1778.74645936849,Propulsion
2021-10-18,"",cmj,1,0,3.742,888.816349151288,875.176470250215,1763.9928194015,Propulsion
2021-10-18,"",cmj,1,0,3.743,880.468105996758,867.792843703133,1748.26094969989,Propulsion
2021-10-18,"",cmj,1,0,3.744,871.510135588448,859.98156558969,1731.49170117814,Propulsion
2021-10-18,"",cmj,1,0,3.745,861.888514275148,851.735371512314,1713.62388578746,Propulsion
2021-10-18,"",cmj,1,0,3.746,851.547294798366,843.04837548042,1694.59567027879,Propulsion
2021-10-18,"",cmj,1,0,3.747,840.430756868731,833.915638846083,1674.34639571481,Propulsion
2021-10-18,"",cmj,1,0,3.748,828.486119106136,824.332651938308,1652.81877104444,Propulsion
2021-10-18,"",cmj,1,0,3.749,815.666616327585,814.29477165943,1629.96138798701,Propulsion
2021-10-18,"",cmj,1,0,3.75,801.934823260255,803.796675151251,1605.73149841151,Propulsion
2021-10-18,"",cmj,1,0,3.751,787.26605532549,792.831899995227,1580.09795532072,Propulsion
2021-10-18,"",cmj,1,0,3.752,771.651608088554,781.392542772373,1553.04415086093,Propulsion
2021-10-18,"",cmj,1,0,3.753,755.101540372872,769.46918300528,1524.57072337815,Propulsion
2021-10-18,"",cmj,1,0,3.754,737.646683023268,757.051094295454,1494.69777731872,Propulsion
2021-10-18,"",cmj,1,0,3.755,719.339565026571,744.126799478594,1463.46636450516,Propulsion
2021-10-18,"",cmj,1,0,3.756,700.253981491196,730.68501231025,1430.93899380145,Propulsion
2021-10-18,"",cmj,1,0,3.757,680.482980509609,716.715971185967,1397.19895169558,Propulsion
2021-10-18,"",cmj,1,0,3.758,660.135126051739,702.213102898719,1362.34822895046,Propulsion
2021-10-18,"",cmj,1,0,3.759,639.329016528642,687.174859167983,1326.50387569662,Propulsion
2021-10-18,"",cmj,1,0,3.76,618.186216276007,671.606460108236,1289.79267638424,Propulsion
2021-10-18,"",cmj,1,0,3.761,596.822987512778,655.521180298667,1252.34416781145,Propulsion
2021-10-18,"",cmj,1,0,3.762,575.341465073984,638.940755675203,1214.28222074919,Propulsion
2021-10-18,"",cmj,1,0,3.763,553.821151626617,621.894512769476,1175.71566439609,Propulsion
2021-10-18,"",cmj,1,0,3.764,532.311785766566,604.416958542171,1136.72874430874,Propulsion
2021-10-18,"",cmj,1,0,3.765,510.828702370469,586.543814513895,1097.37251688436,Propulsion
2021-10-18,"",cmj,1,0,3.766,489.351701259976,568.306786157899,1057.65848741787,Propulsion
2021-10-18,"",cmj,1,0,3.767,467.828117793008,549.727667047567,1017.55578484058,Propulsion
2021-10-18,"",cmj,1,0,3.768,446.180256465329,530.812629975945,976.992886441273,Propulsion
2021-10-18,"",cmj,1,0,3.769,424.316690059159,511.54769693387,935.864386993028,Propulsion
2021-10-18,"",cmj,1,0,3.77,402.146281083864,491.89636409556,894.042645179424,Propulsion
2021-10-18,"",cmj,1,0,3.771,379.5932921832,471.800183549203,851.393475732403,Propulsion
2021-10-18,"",cmj,1,0,3.772,356.611720322882,451.18279573364,807.794516056523,Propulsion
2021-10-18,"",cmj,1,0,3.773,333.197064255949,429.957495723136,763.154559979085,Propulsion
2021-10-18,"",cmj,1,0,3.774,309.394102167881,408.037944177844,717.432046345724,Propulsion
2021-10-18,"",cmj,1,0,3.775,285.299835735694,385.351166149907,670.651001885601,Propulsion
2021-10-18,"",cmj,1,0,3.776,261.061426025362,361.851597907094,622.913023932455,Propulsion
2021-10-18,"",cmj,1,0,3.777,236.869577045129,337.534712601735,574.404289646864,Propulsion
2021-10-18,"",cmj,1,0,3.778,212.948298635371,312.4487134666,525.39701210197,Propulsion
2021-10-18,"",cmj,1,0,3.779,189.542227755796,286.70291574106,476.245143496856,Propulsion
2021-10-18,"",cmj,1,0,3.78,166.902709275222,260.471708524678,427.3744177999,Propulsion
2021-10-18,"",cmj,1,0,3.781,145.273713380907,233.993361338176,379.267074719083,Propulsion
2021-10-18,"",cmj,1,0,3.782,124.878507693496,207.563386679803,332.4418943733,Propulsion
2021-10-18,"",cmj,1,0,3.783,105.907891723316,181.522648334551,287.430540057867,Propulsion
2021-10-18,"",cmj,1,0,3.784,88.5107513419168,156.240865528608,244.751616870525,Propulsion
2021-10-18,"",cmj,1,0,3.785,72.7876404913876,132.096565827577,204.884206318964,Propulsion
2021-10-18,"",cmj,1,0,3.786,58.7879622223332,109.454876888611,168.242839110944,Propulsion
2021-10-18,"",cmj,1,0,3.787,46.5110542968966,88.6448295944037,135.1558838913,Propulsion
2021-10-18,"",cmj,1,0,3.788,35.9110934098388,69.9380566214681,105.849150031307,Propulsion
2021-10-18,"",cmj,1,0,3.789,26.9052558817114,53.5308435911348,80.4360994728461,Propulsion
2021-10-18,"",cmj,1,0,3.79,19.3840774255554,39.5313350180755,58.9154124436308,Propulsion
2021-10-18,"",cmj,1,0,3.791,13.2225529326491,27.9532598076604,41.1758127403096,Propulsion
2021-10-18,"",cmj,1,0,3.792,8.29035009718579,18.7168487774342,27.00719887462,Propulsion
2021-10-18,"",cmj,1,0,3.793,4.45967534959773,11.6567906012775,16.1164659508753,Propulsion
2021-10-18,"",cmj,1,0,3.794,1.60981983704635,6.53629171149111,8.14611154853746,Propulsion
2021-10-18,"",cmj,1,0,3.795,-0.371887736225514,3.06574067261129,2.69385293638578,Propulsion
2021-10-18,"",cmj,1,0,3.796,-1.5922581995645,0.924219258423307,-0.668038941141194,Propulsion
